JOB_POSTING_NAME,INTERVIEW_NAME,CANDIDATE_ID,INTERVIEWER_ID,SCORE,CREATEDAT_MS
Software Engineer – Intern,Phone Screen #2,33fdaa70-a6ce-43bf-9f3b-e1cdb1fa8435,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-11-01 22:22:04.182
Software Engineer – Intern,Phone Screen #2,33fdaa70-a6ce-43bf-9f3b-e1cdb1fa8435,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,3 - Hire,2018-11-01 20:07:54.658
Software Engineer – Intern,Phone Screen #1,33fdaa70-a6ce-43bf-9f3b-e1cdb1fa8435,522b9494-0bc1-4f68-8123-f63a9af90a26,3 - Hire,2018-10-26 20:32:19.732
Software Engineer – Intern,Phone Screen #1,33fdaa70-a6ce-43bf-9f3b-e1cdb1fa8435,8cb0f5a0-ab9a-4fe9-b164-202d6f3030d1,3 - Hire,2018-10-26 19:32:09.283
Software Engineer – Intern,Recruiter Phone Screen,33fdaa70-a6ce-43bf-9f3b-e1cdb1fa8435,b647ea2e-94f8-4789-b301-f9deb7643fae,4 - Strong Hire,2018-10-19 18:00:38.284
Software Engineer – Intern,Recruiter Phone Screen,ce2b9e03-0d10-4b62-acee-08f31622ac69,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-24 17:01:46.244
Software Engineer – Intern,Phone Screen #2,7d618183-0b8a-4e19-8581-95c8d06e82d4,ad76ac92-cc68-40fa-8c74-509305f4a028,3 - Hire,2018-11-16 16:43:26.268
Software Engineer – Intern,Phone Screen #2,7d618183-0b8a-4e19-8581-95c8d06e82d4,cd598598-e2bb-4e0e-93a3-169bae2dd824,3 - Hire,2018-11-14 21:17:59.220
Software Engineer – Intern,Phone Screen #1,7d618183-0b8a-4e19-8581-95c8d06e82d4,fea3236e-92eb-4bb9-87a5-81af670fd86a,3 - Hire,2018-10-29 21:12:42.566
Software Engineer – Intern,Phone Screen #1,7d618183-0b8a-4e19-8581-95c8d06e82d4,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-10-29 21:01:54.656
Software Engineer – Intern,Recruiter Phone Screen,72881ee1-6efb-45c5-bab0-3d507f1c2414,b647ea2e-94f8-4789-b301-f9deb7643fae,4 - Strong Hire,2018-08-15 22:58:49.747
Software Engineer – New Grad,Recruiter Phone Screen,6e9e28ad-6a55-4908-b79f-f543307b1a84,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-16 16:52:40.284
Software Engineer – Intern,Recruiter Phone Screen,01f3208e-bff5-4994-9968-a2e3f9730b1c,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-08-31 18:39:38.775
Software Engineer – New Grad,Recruiter Phone Screen,1b2635b4-0b29-4a31-8fbf-a8a7640aaca1,b647ea2e-94f8-4789-b301-f9deb7643fae,1 - Strong No Hire,2018-08-30 21:25:46.959
Software Engineer – New Grad,Recruiter Phone Screen,d7aae54c-f1e0-4edc-b21b-ad51f7a2dba1,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-12-04 21:34:55.557
Software Engineer – Intern,Recruiter Phone Screen,15abd352-59ce-4d76-80d9-c8ac20ff0d74,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-02 20:02:52.253
Software Engineer – Intern,Recruiter Phone Screen,4c7a0578-4021-4a04-a2ab-296dc0a5f70d,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2019-01-11 18:31:03.352
Software Engineer – Intern,Recruiter Phone Screen,774987d2-6974-46c4-ad39-09fdc1a26227,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-14 21:11:02.289
Software Engineer – Intern,Recruiter Phone Screen,28c09353-9be0-4a8c-a792-0d9d3358a5e8,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-21 23:26:55.183
Software Engineer – New Grad,Recruiter Phone Screen,5ff3d0a0-d9cb-4bd7-8fb0-27617851dd7c,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-12-20 17:53:10.186
Software Engineer – Intern,Recruiter Phone Screen,6dbce8bd-9034-4861-97a2-0a3ebed5cd36,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-12-06 22:53:52.513
Software Engineer – New Grad,Recruiter Phone Screen,43c1b020-0ef7-40c0-9522-cdbfeeda8ad5,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-12-04 20:54:29.067
Software Engineer – New Grad,Recruiter Phone Screen,7c045cc6-6690-4836-90af-38ed8b4bbc7a,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-11-28 23:53:34.599
Software Engineer – New Grad,Recruiter Phone Screen,babfb329-3ccd-4850-8f0f-93a49585aa64,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-11-19 23:51:08.299
Software Engineer – New Grad,Recruiter Phone Screen,ada8262d-80f9-4958-89bf-b78789876fdc,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-10-31 23:18:34.866
Software Engineer – New Grad,Recruiter Phone Screen,ed874caf-2001-4a94-8b84-40e91175e342,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-10-26 20:16:56.420
Software Engineer – New Grad,Recruiter Phone Screen,1c643777-6101-4ff3-afbc-deedbd1482f0,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-25 17:32:46.987
Software Engineer – New Grad,Recruiter Phone Screen,ec33b9cf-c9a3-4a2b-8139-333f87769de1,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-10-15 23:22:46.028
Software Engineer – Intern,Recruiter Phone Screen,e93fe22c-73ce-4a63-aa7e-8b8f23350462,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-10-22 17:52:50.104
Software Engineer – New Grad,Recruiter Phone Screen,5533e45f-3adf-4f82-8fd9-10ed903804a7,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-10-16 16:22:41.126
Software Engineer – New Grad,Recruiter Phone Screen,ffc49334-35a7-41ca-9403-ab20ee29906e,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-10-12 21:13:17.730
Software Engineer – New Grad,Recruiter Phone Screen,da88a724-20cb-4d0e-a280-2d0886b5bfd3,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-10-10 18:24:42.818
Software Engineer – New Grad,Recruiter Phone Screen,9307a29e-826a-4760-92b6-f29a64e7d806,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-10-08 18:29:20.166
Software Engineer – New Grad,Recruiter Phone Screen,5c254f1b-cef8-4671-b48b-19b7350de2e1,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-10-03 16:26:05.801
Software Engineer – New Grad,Recruiter Phone Screen,6e60c79c-8092-46cc-8fae-dd4c69add716,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-09-28 17:41:39.889
Software Engineer – New Grad,Recruiter Phone Screen,582989f0-e87f-4882-bf1d-dde5a4e6c133,58bda504-9819-4d7b-85d1-1c4c71b0f699,3 - Hire,2018-09-25 23:37:41.705
Software Engineer – New Grad,Recruiter Phone Screen,7dbe126e-359a-4cc7-8ccd-0f42fb4afbf6,58bda504-9819-4d7b-85d1-1c4c71b0f699,3 - Hire,2018-09-25 23:52:34.613
Software Engineer – New Grad,Recruiter Phone Screen,11c2aab4-c4c6-4b31-9204-b7731835b32b,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-09-26 22:18:27.023
Software Engineer – New Grad,Recruiter Phone Screen,40026e96-20e6-480c-947c-74abdc1fa9a4,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-09-18 16:23:53.269
Software Engineer – New Grad,Recruiter Phone Screen,433f3c15-0153-4078-b47f-b977773f3dbb,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-09-14 19:51:13.672
Software Engineer – New Grad,Recruiter Phone Screen,337765a6-5c2f-4b8e-a37d-2a9573a17ae2,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-09-13 16:47:20.490
Software Engineer – New Grad,Recruiter Phone Screen,ac7cbdbf-936e-4e7f-a326-dab79fad1901,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-09-12 20:55:18.967
Software Engineer – Intern,Recruiter Phone Screen,ce7a8098-e7e0-4848-b187-d628443289d0,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-09-12 21:51:01.124
Software Engineer – New Grad,Recruiter Phone Screen,b5efd6e4-db38-41b1-89e1-965c63f0713d,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-09-12 16:24:32.761
Software Engineer – New Grad,Recruiter Phone Screen,a04626b7-d189-41a1-bb65-974a49b8c417,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-01 22:40:31.327
Software Engineer – Intern,Recruiter Phone Screen,bc69f0a0-f3ed-4548-b922-4e7e98f4787d,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-29 00:05:55.514
Software Engineer – New Grad,Recruiter Phone Screen,057259e0-85ab-4197-b330-dc4ff95c888b,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-08-20 17:19:19.305
Software Engineer – Intern,Recruiter Phone Screen,85b63230-ccde-4f44-b066-c34f1de8b906,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-08-31 17:03:26.324
Software Engineer – New Grad,Recruiter Phone Screen,dc407b38-aff8-464f-826b-e91ed570f230,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-08-28 20:52:11.767
Software Engineer – Intern,Recruiter Phone Screen,334ec12f-e028-49ba-954c-4a0f86711a19,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-08-27 22:04:21.570
Software Engineer – New Grad,Recruiter Phone Screen,6e3d50b7-414b-40c7-ab4c-99e68f050851,b647ea2e-94f8-4789-b301-f9deb7643fae,1 - Strong No Hire,2018-08-22 17:14:26.583
Software Engineer – New Grad,Recruiter Phone Screen,03fce550-611b-4e23-aca3-b16805a2c458,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-08-17 21:45:53.935
Software Engineer – Intern,Recruiter Phone Screen,1f8c4553-1df8-4057-98b9-9682c07643e8,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-08-06 23:09:05.061
Software Engineer – New Grad,Recruiter Phone Screen,ae930627-08db-4129-98b5-ccb26629fe50,b647ea2e-94f8-4789-b301-f9deb7643fae,2 - No Hire,2018-08-09 02:30:25.073
Software Engineer – Intern,Phone Screen #1,2fc0e1e7-1d20-4aa3-8194-9eefa21c8119,bb231d23-2581-4f82-8508-773cbb6da11b,1 - Strong No Hire,2019-03-01 01:54:22.069
Software Engineer – Intern,Phone Screen #1,d4e2c893-a027-4fcf-bc9a-1967e38b2d0e,52209d66-bf7f-4cca-9c6b-2c633948bf35,2 - No Hire,2019-02-26 22:09:57.523
Software Engineer – Intern,Phone Screen #1,d4e2c893-a027-4fcf-bc9a-1967e38b2d0e,214a9342-7395-455d-a4c0-66ae5741f5e9,2 - No Hire,2019-02-26 21:09:29.469
Software Engineer – Intern,Recruiter Phone Screen,d4e2c893-a027-4fcf-bc9a-1967e38b2d0e,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-24 21:39:40.229
Software Engineer – Intern,Phone Screen #1,4b253d58-6998-4f9b-b944-cd6546271ade,52209d66-bf7f-4cca-9c6b-2c633948bf35,3 - Hire,2019-02-12 00:32:02.794
Software Engineer – Intern,Recruiter Phone Screen,4b253d58-6998-4f9b-b944-cd6546271ade,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2019-02-06 18:57:51.200
Software Engineer – New Grad,Phone Screen #1,0634695e-7899-48c3-b4a6-63c75864e29b,fea3236e-92eb-4bb9-87a5-81af670fd86a,2 - No Hire,2019-02-07 22:18:33.538
Software Engineer – New Grad,Phone Screen #1,0634695e-7899-48c3-b4a6-63c75864e29b,f54ba51c-6c6d-4224-b75b-673525de74c8,2 - No Hire,2019-02-07 21:08:52.203
Software Engineer – New Grad,Recruiter Phone Screen,0634695e-7899-48c3-b4a6-63c75864e29b,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2019-01-24 19:18:04.630
Software Engineer – New Grad,Recruiter Phone Screen,3b95ca50-db10-4d41-b0d6-86dc309cfdd2,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2019-01-25 19:03:02.604
Software Engineer – Intern,Phone Screen #1,79869961-df0f-4b00-8322-757bd9b0baca,bb231d23-2581-4f82-8508-773cbb6da11b,1 - Strong No Hire,2019-01-09 23:09:36.560
Software Engineer – Intern,Phone Screen #1,79869961-df0f-4b00-8322-757bd9b0baca,ff633951-6cee-4923-8ba0-87431471b328,1 - Strong No Hire,2019-01-09 22:32:46.731
Software Engineer – Intern,Phone Screen #1,a6e5a175-7169-4a69-966e-cdbc0e38dff6,54449cec-90c9-4ca8-ab07-658ad17f53b9,1 - Strong No Hire,2018-12-07 01:06:41.830
Software Engineer – Intern,Recruiter Phone Screen,a6e5a175-7169-4a69-966e-cdbc0e38dff6,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-11-20 18:39:27.073
Software Engineer – Intern,Phone Screen #1,226d531e-0eaf-4c82-a3c2-684278edcb61,fea3236e-92eb-4bb9-87a5-81af670fd86a,4 - Strong Hire,2018-12-14 08:15:46.684
Software Engineer – Intern,Phone Screen #1,226d531e-0eaf-4c82-a3c2-684278edcb61,baa19db3-93f2-4615-a199-5365079a1292,4 - Strong Hire,2018-12-12 00:03:37.687
Software Engineer – New Grad,Phone Screen #1,c245defb-a855-478e-9d9e-d26e4b7e7a5b,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-12-05 00:06:04.167
Software Engineer – Intern,Phone Screen #1,68afba99-fa74-4e2d-93b9-1ab934ac8c43,fff01408-4976-447f-aeea-c3f9a8b6081c,2 - No Hire,2018-11-09 22:15:14.532
Software Engineer – Intern,Phone Screen #1,68afba99-fa74-4e2d-93b9-1ab934ac8c43,13a65a65-a780-46c8-a9f3-b8b064bb6132,2 - No Hire,2018-11-09 21:05:28.873
Software Engineer – Intern,Phone Screen #1,1a5dfc13-f379-4c6d-9ceb-5390fcc1c195,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,2 - No Hire,2018-11-07 23:35:41.213
Software Engineer – Intern,Phone Screen #1,22f46a19-8c39-4d79-a4eb-a4224a81c79c,7395d84f-07dd-4862-8b74-887a2a66a1d0,2 - No Hire,2018-11-02 16:11:28.862
Software Engineer – Intern,Phone Screen #1,22f46a19-8c39-4d79-a4eb-a4224a81c79c,cfa46f0f-55fb-4ef0-846b-4be64b68e594,2 - No Hire,2018-11-02 01:36:26.482
Software Engineer – Intern,Recruiter Phone Screen,22f46a19-8c39-4d79-a4eb-a4224a81c79c,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-18 19:09:19.222
Software Engineer – Intern,Phone Screen #1,2fac19e0-a4d7-43c8-8900-22dcd7c3adc2,bb231d23-2581-4f82-8508-773cbb6da11b,2 - No Hire,2018-10-31 16:36:45.744
Software Engineer – Intern,Phone Screen #1,2fac19e0-a4d7-43c8-8900-22dcd7c3adc2,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,2 - No Hire,2018-10-30 18:08:40.153
Software Engineer – Intern,Phone Screen #1,0e39c726-93a4-4d51-96c5-b763576b7052,df5de17b-fd9f-45ac-8db2-7bd61d06feec,1 - Strong No Hire,2018-10-30 20:58:25.774
Software Engineer – Intern,Phone Screen #1,0e39c726-93a4-4d51-96c5-b763576b7052,214a9342-7395-455d-a4c0-66ae5741f5e9,1 - Strong No Hire,2018-10-30 20:20:25.675
Software Engineer – Intern,Recruiter Phone Screen,148b0ee1-47cc-48a7-99f4-d193bba8f111,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-19 22:33:54.502
Software Engineer – Intern,Phone Screen #1,21505010-f95a-4a9d-87bb-fcefd46cd1ce,5983bf10-f2c8-4aad-b615-6c4c30201072,4 - Strong Hire,2018-09-22 15:24:13.680
Software Engineer – New Grad,Phone Screen #1,391363ad-ae67-4423-a8a1-bba915a4dfd1,cfa46f0f-55fb-4ef0-846b-4be64b68e594,2 - No Hire,2018-10-29 21:27:54.538
Software Engineer – New Grad,Phone Screen #1,391363ad-ae67-4423-a8a1-bba915a4dfd1,5a616cfd-b027-4313-972d-ac514544e7b7,2 - No Hire,2018-10-23 00:48:03.017
Software Engineer – New Grad,Recruiter Phone Screen,391363ad-ae67-4423-a8a1-bba915a4dfd1,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-16 23:33:28.441
Software Engineer – New Grad,Phone Screen #1,0008a7d3-59a2-454e-becf-05d4e1a66d8f,fff01408-4976-447f-aeea-c3f9a8b6081c,2 - No Hire,2018-10-26 22:23:03.347
Software Engineer – New Grad,Phone Screen #1,0008a7d3-59a2-454e-becf-05d4e1a66d8f,13a65a65-a780-46c8-a9f3-b8b064bb6132,2 - No Hire,2018-10-26 21:04:41.035
Software Engineer – New Grad,Phone Screen #1,cfab5275-e6d0-4211-b8a0-a2f008654be5,e0f3e92c-39e2-4839-af33-b37cd10a84bc,2 - No Hire,2018-10-19 21:39:31.172
Software Engineer – New Grad,Phone Screen #1,cfab5275-e6d0-4211-b8a0-a2f008654be5,214a9342-7395-455d-a4c0-66ae5741f5e9,2 - No Hire,2018-10-19 20:10:05.360
Software Engineer – New Grad,Phone Screen #1,87d204fe-214e-44a4-bda3-9e2cd1e69cd2,bb231d23-2581-4f82-8508-773cbb6da11b,2 - No Hire,2018-10-19 23:55:05.103
Software Engineer – New Grad,Phone Screen #1,a36bf45b-4a6b-41bd-bc83-ff1fe7b1b4e8,baa19db3-93f2-4615-a199-5365079a1292,1 - Strong No Hire,2018-10-16 16:12:44.542
Software Engineer – New Grad,Recruiter Phone Screen,a36bf45b-4a6b-41bd-bc83-ff1fe7b1b4e8,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-03 16:50:02.076
Software Engineer – Intern,Phone Screen #1,0a7291a5-e3ee-4ff7-8034-b136a91f74fc,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-10-08 21:53:02.576
Software Engineer – Intern,Phone Screen #1,0a7291a5-e3ee-4ff7-8034-b136a91f74fc,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-10-08 21:15:28.198
Software Engineer – New Grad,Phone Screen #1,92ba1c38-5aaf-4375-a467-5900751817eb,0e5bd2a1-323e-415f-b336-cde838ccadcb,3 - Hire,2018-10-04 00:12:01.786
Software Engineer – New Grad,Phone Screen #1,92ba1c38-5aaf-4375-a467-5900751817eb,214a9342-7395-455d-a4c0-66ae5741f5e9,3 - Hire,2018-10-03 22:35:36.520
Software Engineer – Intern,Phone Screen #1,c02270ef-41fd-4f26-ac0f-acb698304561,9454d685-92d1-4c1d-929f-69f2adb65796,2 - No Hire,2018-10-03 18:45:01.397
Software Engineer – Intern,Phone Screen #1,c02270ef-41fd-4f26-ac0f-acb698304561,af2dc6f4-3ac9-45db-b6e6-eaf774240268,2 - No Hire,2018-10-03 16:59:37.466
Software Engineer – Intern,Recruiter Phone Screen,c02270ef-41fd-4f26-ac0f-acb698304561,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-08 00:09:21.706
Software Engineer – New Grad,Phone Screen #1,d30a2f38-8ba8-4acb-abd7-73daa0e7d7b9,522b9494-0bc1-4f68-8123-f63a9af90a26,2 - No Hire,2018-09-28 19:00:58.478
Software Engineer – New Grad,Recruiter Phone Screen,d30a2f38-8ba8-4acb-abd7-73daa0e7d7b9,58bda504-9819-4d7b-85d1-1c4c71b0f699,3 - Hire,2018-09-24 19:52:35.535
Software Engineer – New Grad,Phone Screen #1,9061c0b2-dfe0-49ac-bc0d-abea7516912b,5a616cfd-b027-4313-972d-ac514544e7b7,2 - No Hire,2018-09-28 18:44:15.494
Software Engineer – New Grad,Recruiter Phone Screen,9061c0b2-dfe0-49ac-bc0d-abea7516912b,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-09-09 16:56:29.676
Software Engineer – New Grad,Phone Screen #1,352965c5-4eb8-4736-89ab-382bf317f4ef,5983bf10-f2c8-4aad-b615-6c4c30201072,2 - No Hire,2018-09-22 18:03:37.795
Software Engineer – New Grad,Phone Screen #1,b4af69f2-2b1e-4dad-aaae-6d47cb694079,cfa46f0f-55fb-4ef0-846b-4be64b68e594,2 - No Hire,2018-09-26 16:20:28.856
Software Engineer – New Grad,Recruiter Phone Screen,b4af69f2-2b1e-4dad-aaae-6d47cb694079,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-09-12 17:01:20.142
Software Engineer – Intern,Phone Screen #1,5a450113-3600-467c-9b38-4d2f7a02172f,54449cec-90c9-4ca8-ab07-658ad17f53b9,2 - No Hire,2018-09-25 22:42:52.715
Software Engineer – Intern,Recruiter Phone Screen,5a450113-3600-467c-9b38-4d2f7a02172f,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-09-11 15:36:27.346
Software Engineer – Intern,Phone Screen #1,2c3b6c12-5106-44f4-8b50-91e1d21239c8,df5de17b-fd9f-45ac-8db2-7bd61d06feec,2 - No Hire,2018-09-22 17:50:58.532
Software Engineer – New Grad,Phone Screen #1,8861d267-237c-4335-a40f-1d5c3fa55ac5,5983bf10-f2c8-4aad-b615-6c4c30201072,2 - No Hire,2018-09-21 21:41:28.110
Software Engineer – New Grad,Phone Screen #1,8861d267-237c-4335-a40f-1d5c3fa55ac5,df5de17b-fd9f-45ac-8db2-7bd61d06feec,2 - No Hire,2018-09-20 13:35:17.167
Software Engineer – New Grad,Phone Screen #1,16e9fe29-4b01-4820-8e67-083d616e51fa,5a616cfd-b027-4313-972d-ac514544e7b7,2 - No Hire,2018-09-11 18:49:38.228
Software Engineer – New Grad,Phone Screen #1,16e9fe29-4b01-4820-8e67-083d616e51fa,fea3236e-92eb-4bb9-87a5-81af670fd86a,2 - No Hire,2018-09-10 21:52:45.334
Software Engineer – New Grad,Recruiter Phone Screen,16e9fe29-4b01-4820-8e67-083d616e51fa,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-28 16:43:23.244
Software Engineer – New Grad,Phone Screen #1,5c2d0f44-2f5a-455b-ab55-98af566d22ce,ad76ac92-cc68-40fa-8c74-509305f4a028,2 - No Hire,2018-09-07 20:23:33.629
Software Engineer – New Grad,Recruiter Phone Screen,5c2d0f44-2f5a-455b-ab55-98af566d22ce,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-27 17:26:13.379
Software Engineer – New Grad,Phone Screen #1,2820f9ca-748c-4674-8f4b-031e2f66f916,bb231d23-2581-4f82-8508-773cbb6da11b,2 - No Hire,2018-09-11 21:49:39.941
Software Engineer – Intern,Phone Screen #1,898280bb-220c-46d0-9d60-8cf5b434085a,4a1937ff-da77-42a0-af48-bc20834a6288,2 - No Hire,2018-09-10 22:38:39.090
Software Engineer – Intern,Phone Screen #1,4bf947d1-509c-4bd2-a79e-417eacdf155d,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,3 - Hire,2018-12-19 21:05:38.967
Software Engineer – Intern,Recruiter Phone Screen,4bf947d1-509c-4bd2-a79e-417eacdf155d,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-11-21 18:25:36.061
Software Engineer – Intern,Phone Screen #2,a700c067-f593-4827-9722-a3e3c10d0b0d,60f1064d-ab05-476b-865f-d42e4f9c0cf0,2 - No Hire,2019-03-14 21:03:14.740
Software Engineer – Intern,Phone Screen #2,a700c067-f593-4827-9722-a3e3c10d0b0d,54449cec-90c9-4ca8-ab07-658ad17f53b9,2 - No Hire,2019-03-14 20:54:06.660
Software Engineer – Intern,Phone Screen #1,a700c067-f593-4827-9722-a3e3c10d0b0d,fea3236e-92eb-4bb9-87a5-81af670fd86a,3 - Hire,2019-03-08 23:11:41.634
Software Engineer – Intern,Phone Screen #1,a700c067-f593-4827-9722-a3e3c10d0b0d,cd598598-e2bb-4e0e-93a3-169bae2dd824,3 - Hire,2019-03-08 22:16:32.651
Software Engineer – Intern,Phone Screen #2,86ccb65a-e8ec-450d-bae0-dcb0e096e5be,60f1064d-ab05-476b-865f-d42e4f9c0cf0,2 - No Hire,2019-02-23 01:21:44.754
Software Engineer – Intern,Phone Screen #2,86ccb65a-e8ec-450d-bae0-dcb0e096e5be,214a9342-7395-455d-a4c0-66ae5741f5e9,2 - No Hire,2019-02-22 23:36:40.341
Software Engineer – Intern,Phone Screen #1,86ccb65a-e8ec-450d-bae0-dcb0e096e5be,fea3236e-92eb-4bb9-87a5-81af670fd86a,3 - Hire,2019-02-18 23:21:00.561
Software Engineer – Intern,Phone Screen #1,86ccb65a-e8ec-450d-bae0-dcb0e096e5be,0f8f8d59-8a64-428f-b6a7-fdffe149aa32,3 - Hire,2019-02-13 23:10:47.301
Software Engineer – Intern,Phone Screen #2,913bd447-cb87-49cf-91ba-7b025171cfaa,bb231d23-2581-4f82-8508-773cbb6da11b,2 - No Hire,2019-01-25 20:06:22.063
Software Engineer – Intern,Phone Screen #2,913bd447-cb87-49cf-91ba-7b025171cfaa,0f8f8d59-8a64-428f-b6a7-fdffe149aa32,2 - No Hire,2019-01-25 19:06:58.351
Software Engineer – Intern,Phone Screen #1,913bd447-cb87-49cf-91ba-7b025171cfaa,cd598598-e2bb-4e0e-93a3-169bae2dd824,4 - Strong Hire,2019-01-24 17:09:32.551
Software Engineer – Intern,Phone Screen #1,913bd447-cb87-49cf-91ba-7b025171cfaa,fea3236e-92eb-4bb9-87a5-81af670fd86a,4 - Strong Hire,2019-01-22 18:30:05.837
Software Engineer – New Grad,Phone Screen #2,1afa6ac9-2e9b-45d2-9a5a-8fbf821cd438,0e5bd2a1-323e-415f-b336-cde838ccadcb,3 - Hire,2019-01-25 00:38:21.996
Software Engineer – New Grad,Phone Screen #2,1afa6ac9-2e9b-45d2-9a5a-8fbf821cd438,fff01408-4976-447f-aeea-c3f9a8b6081c,3 - Hire,2019-01-24 21:04:53.056
Software Engineer – New Grad,Phone Screen #1,1afa6ac9-2e9b-45d2-9a5a-8fbf821cd438,0493b735-a1e7-43d9-b24d-3f5782492704,3 - Hire,2019-01-17 02:12:57.630
Software Engineer – New Grad,Phone Screen #1,1afa6ac9-2e9b-45d2-9a5a-8fbf821cd438,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2019-01-17 00:10:57.706
Software Engineer – New Grad,Recruiter Phone Screen,1afa6ac9-2e9b-45d2-9a5a-8fbf821cd438,b647ea2e-94f8-4789-b301-f9deb7643fae,4 - Strong Hire,2019-01-07 21:04:45.892
Software Engineer – Intern,Phone Screen #2,20b2a3b7-8b1b-45c0-a446-4021fd2f1294,f54ba51c-6c6d-4224-b75b-673525de74c8,2 - No Hire,2019-01-17 17:20:55.614
Software Engineer – Intern,Phone Screen #2,20b2a3b7-8b1b-45c0-a446-4021fd2f1294,bb231d23-2581-4f82-8508-773cbb6da11b,2 - No Hire,2019-01-16 19:28:57.553
Software Engineer – Intern,Phone Screen #1,20b2a3b7-8b1b-45c0-a446-4021fd2f1294,cfa46f0f-55fb-4ef0-846b-4be64b68e594,3 - Hire,2018-12-21 00:01:34.785
